%time BUY SELL
2138 0 0
2139 0 0
2140 0 0
2141 0 0
2142 0 0
2143 0 0
2144 0 0
2145 0 0
2146 0 0
2147 0 0
2148 0 0
2149 0 0
2150 0 0
2151 0 0
2152 0 0
2153 0 0
2154 0 0
2155 0 0
2156 0 0
2157 0 0
2158 0 0
2159 0 0
2160 0 0
2161 0 0
2162 0 0
2163 0 0
2164 0 0
2165 0 0
2166 0 0
2167 0 0
2168 0 0
2169 0 0
2170 0 0
2171 0 0
2172 0 0
2173 0 0
2174 0 0
2175 0 0
2176 0 0
2177 0 0
2178 0 0
2179 0 0
2180 0 0
2181 0 0
2182 0 0
2183 0 0
2184 0 0
2185 0 0
2186 0 0
2187 0 0
2188 0 0
2189 0 0
2190 0 0
2191 0 0
2192 0 0
2193 0 0
2194 0 0
2195 0 0
2196 0 0
2197 0 0
2198 0 0
2199 0 0
2200 0 0
2201 0 0
2202 0 0
2203 0 0
2204 0 0
2205 0 0
2206 0 0
2207 0 0
2208 0 0
2209 0 0
2210 0 0
2211 0 0
2212 0 0
2213 0 0
2214 0 0
2215 0 0
2216 0 0
2217 0 0
2218 0 0
2219 0 0
2220 0 0
2221 0 0
2222 0 0
2223 0 0
2224 0 0
2225 0 0
2226 0 0
2227 0 0
2228 0 0
2229 0 0
2230 0 0
2231 0 0
2232 0 0
2233 0 0
2234 0 0
2235 0 0
2236 0 0
2237 0 0
2238 0 0
2239 0 0
2240 0 0
2241 0 0
2242 0 0
2243 0 0
2244 0 0
2245 0 0
2246 0 0
2247 0 0
2248 0 0
2249 0 0
2250 0 0
2251 0 0
2252 0 0
2253 0 0
2254 0 0
2255 0 0
2256 0 0
2257 0 0
2258 0 0
2259 0 0
2260 0 0
2261 0 0
2262 0 0
2263 0 0
2264 0 0
2265 0 0
2266 0 0
2267 0 0
2268 0 0
2269 0 0
2270 0 0
2271 0 0
2272 0 0
2273 0 0
2274 0 0
2275 0 0
2276 0 0
2277 0 0
2278 0 0
2279 0 0
2280 0 0
2281 0 0
2282 0 0
2283 0 0
2284 0 0
2285 0 0
2286 0 0
2287 0 0
2288 0 0
2289 0 0
2290 0 0
2291 0 0
2292 0 0
2293 0 0
2294 0 0
2295 0 0
2296 0 0
2297 0 0
2298 0 0
2299 0 0
2300 0 0
2301 0 0
2302 0 0
2303 0 0
2304 0 0
2305 0 0
2306 0 0
2307 0 0
2308 0 0
2309 0 0
2310 0 0
2311 0 0
2312 0 0
2313 0 0
2314 0 0
2315 0 0
2316 0 0
2317 0 0
2318 0 0
2319 0 0
2320 0 0
2321 0 0
2322 0 0
2323 0 0
2324 0 0
2325 0 0
2326 0 0
2327 0 0
2328 0 0
2329 0 0
2330 0 0
2331 0 0
2332 0 0
2333 0 0
2334 0 0
2335 0 0
2336 0 0
2337 0 0
2338 0 0
2339 0 0
2340 0 0
2341 0 0
2342 0 0
2343 0 0
2344 0 0
2345 0 0
2346 0 0
2347 0 0
2348 0 0
2349 0 0
2350 0 0
2351 0 0
2352 0 0
2353 0 0
2354 0 0
2355 0 0
2356 0 0
2357 0 0
2358 0 0
2359 0 0
2360 0 0
2361 0 0
2362 0 0
2363 0 0
2364 0 0
2365 0 0
2366 0 0
2367 0 0
2368 0 0
2369 0 0
2370 0 0
2371 0 0
2372 0 0
2373 0 0
2374 0 0
2375 0 0
2376 0 0
2377 0 0
2378 0 0
2379 0 0
2380 0 0
2381 0 0
2382 0 0
2383 0 0
2384 0 0
2385 0 0
2386 0 0
2387 0 0
2388 0 0
2389 0 0
2390 0 0
2391 0 0
2392 0 0
2393 0 0
2394 0 0
2395 0 0
2396 0 0
2397 0 0
2398 0 0
2399 0 0
2400 0 0
2401 0 0
2402 0 0
2403 0 0
2404 0 0
2405 0 0
2406 0 0
2407 0 0
2408 0 0
2409 0 0
2410 0 0
2411 0 0
2412 0 0
2413 0 0
2414 0 0
2415 0 0
2416 0 0
2417 0 0
2418 0 0
2419 0 0
2420 0 0
2421 0 0
2422 0 0
2423 0 0
2424 0 0
2425 0 0
2426 0 0
2427 0 0
2428 0 0
2429 0 0
2430 0 0
2431 0 0
2432 0 0
2433 0 0
2434 0 0
2435 0 0
2436 0 0
2437 0 0
2438 0 0
2439 0 0
2440 0 0
2441 0 0
2442 0 0
2443 0 0
2444 0 0
2445 0 0
2446 0 0
2447 0 0
2448 0 0
2449 0 0
2450 0 0
2451 0 0
2452 0 0
2453 0 0
2454 0 0
2455 0 0
2456 0 0
2457 0 0
2458 0 0
2459 0 0
2460 0 0
2461 0 0
2462 0 0
2463 0 0
2464 0 0
2465 0 0
2466 0 0
2467 0 0
2468 0 0
2469 0 0
2470 0 0
2471 0 0
2472 0 0
2473 0 0
2474 0 0
2475 0 0
2476 0 0
2477 0 0
2478 0 0
2479 0 0
2480 0 0
2481 0 0
2482 0 0
2483 0 0
2484 0 0
2485 0 0
2486 0 0
2487 0 0
2488 0 0
2489 0 0
2490 0 0
2491 0 0
2492 0 0
2493 0 0
2494 0 0
2495 0 0
2496 0 0
2497 0 0
2498 0 0
2499 0 0
2500 0 0
2501 0 0
2502 0 0
2503 0 0
2504 0 0
2505 0 0
2506 0 0
2507 0 0
2508 0 0
2509 0 0
2510 0 0
2511 0 0
2512 0 0
2513 0 0
2514 0 0
2515 0 0
2516 0 0
2517 0 0
2518 0 0
2519 0 0
2520 0 0
2521 0 0
2522 0 0
2523 0 0
2524 0 0
2525 0 0
2526 0 0
2527 0 0
2528 0 0
2529 0 0
2530 0 0
2531 0 0
2532 0 0
2533 0 0
2534 0 0
2535 0 0
2536 0 0
2537 0 0
2538 0 0
2539 0 0
2540 0 0
2541 0 0
2542 0 0
2543 0 0
2544 0 0
2545 0 0
2546 0 0
2547 0 0
2548 0 0
2549 0 0
2550 0 0
2551 0 0
2552 0 0
2553 0 0
2554 0 0
2555 0 0
2556 0 0
2557 0 0
2558 0 0
2559 0 0
2560 0 0
2561 0 0
2562 0 0
2563 0 0
2564 0 0
2565 0 0
2566 0 0
2567 0 0
2568 0 0
2569 0 0
2570 0 0
2571 0 0
2572 0 0
2573 0 0
2574 0 0
2575 0 0
2576 0 0
2577 0 0
2578 0 0
2579 0 0
2580 0 0
2581 0 0
2582 0 0
2583 0 0
2584 0 0
2585 0 0
2586 0 0
2587 0 0
2588 0 0
2589 0 0
2590 0 0
2591 0 0
2592 0 0
2593 0 0
2594 0 0
2595 825.809235462 0
2596 10548.2723985 0
2597 10531.1565977 0
2598 10523.5776356 0
2599 10481.577633 0
2600 10508.6092234 0
2601 10467.8092357 0
2602 10460.2302888 0
2603 10437.1144882 0
2604 10398.0828992 0
2605 10370.3565847 0
2606 10368.8408057 0
2607 10350.9671295 0
2608 10354.8829164 0
2609 10324.4408014 0
2610 10311.1144795 0
2611 10295.8302725 0
2612 10267.4092286 0
2613 10266.2092331 0
2614 10252.0618605 0
2615 10232.5460633 0
2616 10193.703955 0
2617 10218.3986963 0
2618 10229.5776505 0
2619 10215.9987049 0
2620 10224.4618581 0
2621 10222.1250103 0
2622 10222.2513253 0
2623 10224.6513299 0
2624 10256.6723874 0
2625 10216.5671242 0
2626 10206.6513302 0
2627 10181.3881684 0
2628 10171.5986954 0
2629 10181.1986996 0
2630 10154.1671237 0
2631 10157.2618594 0
2632 10125.6829082 0
2633 10158.588169 0
2634 10111.6618547 0
2635 10123.4092266 0
2636 10120.5039652 0
2637 10141.9776476 0
2638 10110.5881708 0
2639 10127.261854 0
2640 10111.5986979 0
2641 10094.3565953 0
2642 10083.2408065 0
2643 10101.1776467 0
2644 10050.9671181 0
2645 10052.9881705 0
2646 10014.7776461 0
2647 10053.8723848 0
2648 10056.71449 0
2649 10067.5776461 0
2650 10046.0408024 0
2651 10061.0092238 0
2652 10052.7355413 0
2653 10064.7355425 0
2654 10072.3776472 0
2655 10073.6408036 0
2656 10074.9671185 0
2657 10083.5565928 0
2658 10100.6092258 0
2659 10074.2092264 0
2660 10099.3460678 0
2661 10132.6302771 0
2662 10079.0092241 0
2663 10116.3986985 0
2664 10099.7881733 0
2665 10121.5144892 0
2666 10105.2197516 0
2667 10109.1986981 0
2668 10103.830277 0
2669 10111.1565936 0
2670 10162.4408048 0
2671 10109.5776468 0
2672 10101.9355409 0
2673 10110.5881719 0
2674 10121.388172 0
2675 10112.1039622 0
2676 10132.1881731 0
2677 10162.756594 0
2678 10118.546067 0
2679 10086.7776456 0
2680 10111.6618564 0
2681 10121.3250149 0
2682 10109.7039625 0
2683 10107.3039622 0
2684 10103.6408038 0
2685 10095.3671195 0
2686 10074.6513303 0
2687 10108.9460676 0
2688 10100.0408045 0
2689 10099.9776463 0
2690 10077.0513301 0
2691 10073.1986985 0
2692 10091.9565936 0
2693 10144.5039623 0
2694 10228.630278 0
2695 10141.472383 0
2696 10177.7881723 0
2697 10314.5250144 0
2698 10153.0302779 0
2699 10271.4513307 0
2700 10204.9460674 0
2701 10140.1385717 0
2702 10130.9193081 0
2703 10142.5568106 0
2704 10230.5592494 0
2705 10260.8237336 0
2706 10156.9909588 0
2707 10163.1954233 0
2708 10234.8152674 0
2709 10154.8293602 0
2710 10193.3107235 0
2711 10200.0901267 0
2712 10109.8195744 0
2713 10187.5182316 0
2714 10140.0562515 0
2715 10211.3796871 0
2716 10210.9782147 0
2717 10160.4613195 0
2718 10157.3892599 0
2719 10191.6337479 0
2720 10191.6919373 0
2721 10244.4757883 0
2722 10145.6172589 0
2723 10118.198295 0
2724 10124.0128372 0
2725 10181.3122071 0
2726 10153.2230664 0
2727 10169.2671513 0
2728 10212.9538393 0
2729 10222.2751886 0
2730 10244.8138703 0
2731 10179.8452598 0
2732 10176.7208481 0
2733 10202.6281458 0
2734 10173.2348885 0
2735 10200.2886305 0
2736 10148.8622178 0
2737 10130.1960215 0
2738 10206.537865 0
2739 10136.8923882 0
2740 10146.4596333 0
2741 10177.3543779 0
2742 10181.1882279 0
2743 10166.2565902 0
2744 10175.3452999 0
2745 10162.2906055 0
2746 10179.6813747 0
2747 10134.2730796 0
2748 10146.94915 0
2749 10142.5095109 0
2750 10145.7313393 0
2751 10147.6439118 0
2752 10147.9747612 0
2753 10154.1610927 0
2754 10154.2075654 0
2755 10127.3535936 0
2756 10137.3374397 0
2757 10092.3211464 0
2758 10123.5301483 0
2759 10092.7661079 0
2760 10113.2786753 0
2761 10117.1879715 0
2762 10136.142284 0
2763 10159.6491581 0
2764 10128.5798032 0
2765 10119.9829565 0
2766 10096.7934887 0
2767 10082.2015114 0
2768 10099.7669016 0
2769 10120.428476 0
2770 10131.7347334 0
2771 10335.8536741 0
2772 10262.2672831 0
2773 10334.4569779 0
2774 10319.7482547 0
2775 10331.4385137 0
2776 10198.8689219 0
2777 10270.7359872 0
2778 10223.2996321 0
2779 10159.3225683 0
2780 10137.0339065 0
2781 10164.9533329 0
2782 10175.4983118 0
2783 10222.8612614 0
2784 10197.4059942 0
2785 10218.5666072 0
2786 10250.9714452 0
2787 10236.7626907 0
2788 10246.2334769 0
2789 10276.6082246 0
2790 10267.2598151 0
2791 10190.1469809 0
2792 10211.8137148 0
2793 10233.9825721 0
2794 10110.8217625 0
2795 10134.7556229 0
2796 10233.2188328 0
2797 10306.4847891 0
2798 10228.7398488 0
2799 10146.0025721 0
2800 10137.4736305 0
2801 10155.3453925 0
2802 10274.8408522 0
2803 10149.0958977 0
2804 10207.7710506 0
2805 10184.0859114 0
2806 10316.4626815 0
2807 10181.1142436 0
2808 10219.6416229 0
2809 10300.1698669 0
2810 10172.0863808 0
2811 10102.1062947 0
2812 10223.8730394 0
2813 10244.1462915 0
2814 10175.9369301 0
2815 10266.2541493 0
2816 10224.1911811 0
2817 10193.5584504 0
2818 10186.420414 0
2819 10198.673052 0
2820 10208.1478442 0
2821 10233.0961872 0
2822 10196.0855004 0
2823 10195.0107746 0
2824 10218.504738 0
2825 10245.2208045 0
2826 10300.1691319 0
2827 10177.3276196 0
2828 10145.4325221 0
2829 10172.6527084 0
2830 10219.3259589 0
2831 10200.8842695 0
2832 10147.7692484 0
2833 10196.9695444 0
2834 10255.7690971 0
2835 10193.6210596 0
2836 10210.0419332 0
2837 10218.0634449 0
2838 10216.0429638 0
2839 10201.2640984 0
2840 10170.253117 0
2841 10156.9894808 0
2842 10198.9894777 0
2843 10125.6004427 0
2844 10103.4324127 0
2845 10167.2849854 0
2846 10213.1372039 0
2847 10207.3895243 0
2848 10145.4948934 0
2849 10158.5689586 0
2850 10160.0218295 0
2851 10046.969058 0
2852 9687.9792396 0
2853 9656.52643219 0
2854 9672.9476474 0
2855 9691.01111145 0
2856 9674.14807438 0
2857 9672.88474081 0
2858 9683.30552646 0
2859 9710.90545239 0
2860 9794.14773855 0
2861 9711.15849329 0
2862 9622.67431792 0
2863 9669.66361185 0
2864 9831.91605194 0
2865 9705.15815367 0
2866 9721.20043258 0
2867 9736.80058948 0
2868 9679.89530487 0
2869 9676.04250949 0
2870 9912.12659487 0
2871 9714.31610903 0
2872 9662.96889192 0
2873 9652.48477793 0
2874 9647.36893421 0
2875 9681.47406025 0
2876 9728.08451532 0
2877 9704.46352621 0
2878 9691.26364818 0
2879 9693.22159221 0
2880 9746.5267864 0
2881 9712.67404829 0
2882 9648.94770191 0
2883 9663.97935211 0
2884 9703.38996972 0
2885 9725.3057742 0
2886 9700.98991373 0
2887 9631.13720549 0
2888 9669.72667687 0
2889 9683.62148243 0
2890 9686.46365063 0
2891 9630.94785341 0
2892 9616.54778847 0
2893 9635.93721183 0
2894 9662.58985884 0
2895 9611.87412946 0
2896 9828.75837892 0
2897 9630.8215158 0
2898 9626.40040863 0
2899 9687.85301135 0
2900 9710.52672037 0
2901 9614.14782159 0
2902 9791.43205221 0
2903 9708.18991987 0
2904 9679.70566685 0
2905 9673.89512792 0
2906 9673.32673493 0
2907 9658.80045561 0
2908 9660.25309357 0
2909 9793.01096027 0
2910 9818.33724538 0
2911 9869.81092831 0
2912 9718.48463971 0
2913 9858.25308601 0
2914 9681.41097798 0
2915 9690.69516276 0
2916 9644.2740899 0
2917 9627.0319905 0
2918 9617.74780384 0
2919 9643.76887217 0
2920 9689.36886403 0
2921 9656.96884234 0
2922 9624.63198856 0
2923 9636.88462982 0
2924 9651.85307022 0
2925 9778.86360472 0
2926 9839.93727831 0
2927 9830.46357715 0
2928 9793.07409827 0
2929 9667.20042511 0
2930 9645.97938705 0
2931 9659.36886343 0
2932 9626.77937868 0
2933 9639.09515587 0
2934 9632.1477868 0
2935 9649.38990282 0
2936 9666.758334 0
2937 9763.51622776 0
2938 9733.45305966 0
2939 9666.06357784 0
2940 9668.90568533 0
2941 9710.9688527 0
2942 9701.81096429 0
2943 9669.28464536 0
2944 9646.8635841 0
2945 9759.72673727 0
2946 9855.78989894 0
2947 9850.23201191 0
2948 9629.24254156 0
2949 9633.28464266 0
2950 9652.86358326 0
2951 9669.28463376 0
2952 9679.89516442 0
2953 9669.6004334 0
2954 9647.3056977 0
2955 9628.80043017 0
2956 9650.21095157 0
2957 9794.14779336 0
2958 9717.22148183 0
2959 9746.52674904 0
2960 9686.5899066 0
2961 9677.6846394 0
2962 9728.33726771 0
2963 9725.93726855 0
2964 9674.33727231 0
2965 9695.36885381 0
2966 9691.26358944 0
2967 9709.32674391 0
2968 9761.93726831 0
2969 9783.09516452 0
2970 9756.5056939 0
2971 9738.31622157 0
2972 9889.45306205 0
2973 9676.23200672 0
2974 9689.11621637 0
2975 9697.95832334 0
2976 9730.23200988 0
2977 9716.90569457 0
2978 9685.26358758 0
2979 9719.81095403 0
2980 9719.6214802 0
2981 9714.37937662 0
2982 9751.26358877 0
2983 9703.07411497 0
2984 9738.56885021 0
2985 9688.1688489 0
2986 9741.03200711 0
2987 9818.65306124 0
2988 9724.04253595 0
2989 9764.77937759 0
2990 9726.37937622 0
2991 9734.2109544 0
2992 9694.42148129 0
2993 9710.65306146 0
2994 9740.90569359 0
2995 9750.18990347 0
2996 9716.08463924 0
2997 9706.42148098 0
2998 9698.52674482 0
2999 9727.38990364 0
3000 9722.71621963 0
3001 9706.37652515 0
3002 9711.89930872 0
3003 9730.39049686 0
3004 9702.72706446 0
3005 9699.49315602 0
3006 9684.87362103 0
3007 9711.01291423 0
3008 9718.90199669 0
3009 9738.90616287 0
3010 9769.37176207 0
3011 9783.33225138 0
3012 9685.06844153 0
3013 9679.12423382 0
3014 9672.53830842 0
3015 9714.9062825 0
3016 9688.37434119 0
3017 9681.60213265 0
3018 9686.25292128 0
3019 9729.38011644 0
3020 9710.95800624 0
3021 9778.75858997 0
3022 9732.02623256 0
3023 9762.04950015 0
3024 9706.48304354 0
3025 9712.47585569 0
3026 9727.05294172 0
3027 9701.78634669 0
3028 9703.05211816 0
3029 9677.34467249 0
3030 9678.97970506 0
3031 9672.72709695 0
3032 9641.54012987 0
3033 9686.90080772 0
3034 9672.49549624 0
3035 9673.29237115 0
3036 9706.93662123 0
3037 9703.03098622 0
3038 9684.11689804 0
3039 9673.14965232 0
3040 9679.4495767 0
3041 9680.79740496 0
3042 9674.01492983 0
3043 9683.44680402 0
3044 9739.26380581 0
3045 9657.75255748 0
3046 9672.37825577 0
3047 9681.98685589 0
3048 9672.55051481 0
3049 9655.21430311 0
3050 9621.86319974 0
3051 9673.36212714 0
3052 9658.54594202 0
3053 9651.02991635 0
3054 9672.10049908 0
3055 9632.10025395 0
3056 9715.59832605 0
3057 9644.75780304 0
3058 9674.20645653 0
3059 9655.56917782 0
3060 9686.11675244 0
3061 9682.18766016 0
3062 9662.86874781 0
3063 9704.25604587 0
3064 9726.18180843 0
3065 9696.80483534 0
3066 9672.91432422 0
3067 9685.15986783 0
3068 9663.37962108 0
3069 9661.05754138 0
3070 9661.12532471 0
3071 9692.00002115 0
3072 9727.22938176 0
3073 9697.22681807 0
3074 9683.40472551 0
3075 9679.43659371 0
3076 9643.50062276 0
3077 9667.11246295 0
3078 9615.2508226 0
3079 9649.54604428 0
3080 9662.31269029 0
3081 9673.81477285 0
3082 9658.15007493 0
3083 9676.96297229 0
3084 9740.36765807 0
3085 9667.29630392 0
3086 9620.63008844 0
3087 9602.44511426 0
3088 9634.52643449 0
3089 9681.69865259 0
3090 9671.08480267 0
3091 9683.53016254 0
3092 9724.20981448 0
3093 9648.92791294 0
3094 9619.1770896 0
3095 9690.85609098 0
3096 9679.10727415 0
3097 9640.20553172 0
3098 9695.91526789 0
3099 9648.42126312 0
3100 9638.75462637 0
3101 9606.79295744 0
3102 9605.21386167 0
3103 9622.26984654 0
3104 9649.11507514 0
3105 9680.75686516 0
3106 9647.65896317 0
3107 9585.63538294 0
3108 9618.03605497 0
3109 9621.07056663 0
3110 9646.39887354 0
3111 9692.12425419 0
3112 9665.97421417 0
3113 9649.10954067 0
3114 9596.75276342 0
3115 9617.8498951 0
3116 9655.80889058 0
3117 9660.16555396 0
3118 9646.71080925 0
3119 9597.57322245 0
3120 9578.94293178 0
3121 9599.34476678 0
3122 9605.85047439 0
3123 9580.58601769 0
3124 9559.23708215 0
3125 9517.11057021 0
3126 9544.64868485 0
3127 9621.76578874 0
3128 9661.30262622 0
3129 9585.70140824 0
3130 9558.16348573 0
3131 9596.31101679 0
3132 9619.30163307 0
3133 9620.43934251 0
3134 9584.69169133 0
3135 9565.11169116 0
3136 9568.8373305 0
3137 9645.95348982 0
3138 9643.93339126 0
3139 9578.5654783 0
3140 9541.17557602 0
3141 9595.3010409 0
3142 9597.89015261 0
3143 9612.48008974 0
3144 9536.05978413 0
3145 9573.95475823 0
3146 9571.68059545 0
3147 9606.66942383 0
3148 9583.74297532 0
3149 9581.97503201 0
3150 9535.68084319 0
3151 9585.89141636 0
3152 9625.68042567 0
3153 9557.27996885 0
3154 9488.12209614 0
3155 9517.30148499 0
3156 9567.57554203 0
3157 9580.0175716 0
3158 9522.85926516 0
3159 9518.18528419 0
3160 9527.40645277 0
3161 9601.23840901 0
3162 9638.37548005 0
3163 9610.08059866 0
3164 9558.35394271 0
3165 9639.13272065 0
3166 9654.6065681 0
3167 9665.09108048 0
3168 9598.2701459 0
3169 9588.85944597 0
3170 5118.92234022 0
3171 0 0
3172 0 0
3173 0 0
3174 0 0
3175 0 0
3176 0 0
3177 0 0
3178 0 0
3179 0 0
3180 0 0
3181 0 0
3182 0 0
3183 0 0
3184 0 0
3185 0 0
3186 0 0
3187 0 0
3188 0 0
3189 0 0
3190 0 0
3191 0 0
3192 0 0
3193 0 0
3194 0 0
3195 0 0
3196 0 0
3197 0 0
3198 0 0
3199 0 0
3200 0 0
3201 0 0
3202 0 0
3203 0 0
3204 0 0
3205 0 0
3206 0 0
3207 0 0
3208 0 0
3209 0 0
3210 0 0
3211 0 0
3212 0 0
3213 0 0
3214 0 0
3215 0 0
3216 0 0
3217 0 0
3218 0 0
3219 0 0
3220 0 0
3221 0 0
3222 0 0
3223 0 0
3224 0 0
3225 0 0
3226 0 0
3227 0 0
3228 0 0
3229 0 0
3230 0 0
3231 0 0
3232 0 0
3233 0 0
3234 0 0
3235 0 0
3236 0 0
3237 0 0
3238 0 0
3239 0 0
3240 0 0
3241 0 0
3242 0 0
3243 0 0
3244 0 0
3245 0 0
3246 0 0
3247 0 0
3248 0 0
3249 0 0
3250 0 0
3251 0 0
3252 0 0
3253 0 0
3254 0 0
3255 0 0
3256 0 0
3257 0 0
3258 0 0
3259 0 0
3260 0 0
3261 0 0
3262 0 0
3263 0 0
3264 0 0
3265 0 0
3266 0 0
3267 7693.74355895 0
3268 9690.79618512 0
3269 9631.42776211 0
3270 9585.32250221 0
3271 9574.39619112 0
3272 9627.44882388 0
3273 9616.45934691 0
3274 9559.36460604 0
3275 9508.01723708 0
3276 9504.03829294 0
3277 9526.45934895 0
3278 9553.8067174 0
3279 9520.96460904 0
3280 9440.0593431 0
3281 9459.89092243 0
3282 9492.98566218 0
3283 9515.65934863 0
3284 9465.82776899 0
3285 9442.83829262 0
3286 9436.08039613 0
3287 9525.511976 0
3288 9480.73303107 0
3289 9443.97513765 0
3290 9388.58566289 0
3291 9408.35408177 0
3292 9426.48039661 0
3293 9455.53302936 0
3294 9414.22776812 0
3295 9396.79618979 0
3296 9391.30145174 0
3297 9444.22776587 0
3298 9452.31197605 0
3299 9465.63829305 0
3300 9429.89092603 0
3301 9448.51782079 0
3302 9496.04190879 0
3303 9634.4733163 0
3304 9577.23396918 0
3305 9564.2324573 0
3306 9530.05678068 0
3307 9572.03767613 0
3308 9600.91699784 0
3309 9609.1374196 0
3310 9606.44293642 0
3311 9587.01898824 0
3312 9576.9450465 0
3313 9625.75026359 0
3314 9613.57513584 0
3315 9616.82434624 0
3316 9594.65488445 0
3317 9577.9916706 0
3318 9556.95430365 0
3319 9582.13595622 0
3320 9599.75171362 0
3321 9609.87282788 0
3322 9577.29561449 0
3323 9549.1091764 0
3324 9594.79728295 0
3325 9638.4859029 0
3326 9696.8736826 0
3327 9601.0488998 0
3328 9577.12400825 0
3329 9602.40359888 0
3330 9637.07849443 0
3331 9611.55272178 0
3332 9687.90644339 0
3333 9585.47102671 0
3334 9603.60201821 0
3335 9634.54061344 0
3336 9663.51595558 0
3337 9642.23174432 0
3338 9611.80898552 0
3339 9572.41734874 0
3340 9615.23255736 0
3341 9671.22433806 0
3342 9656.17012825 0
3343 9614.56053692 0
3344 9586.11393751 0
3345 9594.03346708 0
3346 9610.94244449 0
3347 9614.81325995 0
3348 9598.68195091 0
3349 9543.31543101 0
3350 9578.98760513 0
3351 9596.19288439 0
3352 9578.66973372 0
3353 9566.99236606 0
3354 9543.282183 0
3355 9588.03148745 0
3356 9615.12361208 0
3357 9597.27496991 0
3358 7997.82617241 0
3359 0 0
3360 0 0
3361 0 0
3362 0 0
3363 0 0
3364 0 0
3365 0 0
3366 0 0
3367 0 0
3368 0 0
3369 0 0
3370 0 0
3371 0 0
3372 0 0
3373 0 0
3374 0 0
3375 0 0
3376 0 0
3377 0 0
3378 0 0
3379 0 0
3380 0 0
3381 0 0
3382 0 0
3383 0 0
3384 0 0
3385 0 0
3386 0 0
3387 0 0
3388 0 0
3389 0 0
3390 0 0
3391 0 0
3392 0 0
3393 0 0
3394 0 0
3395 0 0
3396 0 0
3397 0 0
3398 0 0
3399 0 0
3400 0 0
3401 0 0
3402 0 0
3403 0 0
3404 0 0
3405 0 0
3406 0 0
3407 0 0
3408 0 0
3409 0 0
3410 0 0
3411 0 0
3412 0 0
3413 0 0
3414 0 0
3415 0 0
3416 0 0
3417 0 0
3418 0 0
3419 0 0
3420 0 0
3421 0 0
3422 0 0
3423 0 0
3424 0 0
3425 0 0
3426 0 0
3427 0 0
3428 0 0
3429 0 0
3430 0 0
3431 0 0
3432 0 0
3433 0 0
3434 0 0
3435 0 0
3436 0 0
3437 0 0
3438 0 0
3439 0 0
3440 0 0
3441 0 0
3442 0 0
3443 0 0
3444 0 0
3445 0 0
3446 0 0
3447 0 0
3448 0 0
3449 0 0
3450 0 0
3451 0 0
3452 0 0
3453 0 0
3454 0 0
3455 0 0
3456 0 0
3457 0 0
3458 0 0
3459 965.044764966 0
3460 578.834070736 0
3461 0 0
3462 0 0
3463 0 0
3464 0 0
3465 0 0
3466 0 0
3467 8328.18188417 0
3468 10540.7927381 0
3469 10634.3295785 0
3470 10559.5503268 0
3471 10503.0868974 0
3472 10443.2764086 0
3473 10399.508272 0
3474 10423.382177 0
3475 10501.3189544 0
3476 10487.3607975 0
3477 10381.1290431 0
3478 10332.6238647 0
3479 10291.5083134 0
3480 10385.9926594 0
3481 10389.6557188 0
3482 10481.8028736 0
3483 10366.6659308 0
3484 10350.8765641 0
3485 10322.8978059 0
3486 10315.6347188 0
3487 10338.5609235 0
3488 10503.0239161 0
3489 10360.2238705 0
3490 10342.4766139 0
3491 10301.2978089 0
3492 10282.2873072 0
3493 10263.7819345 0
3494 10379.8028661 0
3495 10352.581806 0
3496 10266.6240165 0
3497 10296.4346441 0
3498 10258.5399009 0
3499 10277.8029596 0
3500 10344.9397184 0
3501 10338.8765775 0
3502 10257.8450907 0
3503 10272.1819999 0
3504 10305.0872381 0
3505 10366.2239958 0
3506 10411.2555221 0
3507 10444.2871317 0
3508 10320.3082606 0
3509 10350.4346164 0
3510 10333.003003 0
3511 10344.1818824 0
3512 10359.339748 0
3513 10506.1818899 0
3514 10326.2451076 0
3515 10310.2030222 0
3516 10297.9503531 0
3517 10299.9713538 0
3518 10311.5923944 0
3519 10454.5187475 0
3520 10324.287213 0
3521 10260.3714291 0
3522 10244.3292877 0
3523 10245.7818817 0
3524 10255.8871445 0
3525 10387.5713895 0
3526 10370.581947 0
3527 10321.8240484 0
3528 10274.3924372 0
3529 10289.9292539 0
3530 10306.2239977 0
3531 10350.3713959 0
3532 10409.6766794 0
3533 10327.6345648 0
3534 10293.7819061 0
3535 10264.4134693 0
3536 10235.6134803 0
3537 10284.1819257 0
3538 10418.9608848 0
3539 10295.866136 0
3540 10264.0976933 0
3541 10191.9713692 0
3542 10196.6450659 0
3543 10208.0766638 0
3544 10408.9819323 0
3545 10317.024025 0
3546 10257.3397982 0
3547 10217.866111 0
3548 10234.6661233 0
3549 10266.1187688 0
3550 10406.5819277 0
3551 10355.5503369 0
3552 10245.0240094 0
3553 10207.9503258 0
3554 10244.8345476 0
3555 10233.0871887 0
3556 10327.5082396 0
3557 10324.0345449 0
3558 10217.1082214 0
3559 10195.8240136 0
3560 10243.2556021 0
3561 10274.8345556 0
3562 10264.3503416 0
3563 10356.9398066 0
3564 10243.9503283 0
3565 10276.5398058 0
3566 10330.2240241 0
3567 10299.7819223 0
3568 10255.8240234 0
3569 10365.9082271 0
3570 10261.1292774 0
3571 10262.5819132 0
3572 10239.1503402 0
3573 10215.5924469 0
3574 10172.1398111 0
3575 10311.5292797 0
3576 10302.0555948 0
3577 10245.0871778 0
3578 10246.2871821 0
3579 10191.2766559 0
3580 10163.1713889 0
